Wall time,Step,Value
1707379795.3496475,100,0.010150709189474583
1707379840.7214391,200,0.010319706052541733
1707379886.3472395,300,0.008876828476786613
1707379932.0288205,400,0.008297104388475418
1707379977.7426262,500,0.007011412177234888
1707380023.944378,600,0.008448109030723572
1707380069.3188853,700,0.00860784761607647
1707380114.8918383,800,0.006944694556295872
1707380160.639873,900,0.006491152569651604
1707380206.5794065,1000,0.008204053156077862
1707380253.173553,1100,0.00763238500803709
1707380299.21019,1200,0.0062819719314575195
1707380345.3003597,1300,0.008174111135303974
1707380391.4521291,1400,0.00693399365991354
1707380438.1268766,1500,0.007010710425674915
1707380485.0399494,1600,0.007255275268107653
1707380531.1854396,1700,0.005988737568259239
1707380577.563989,1800,0.00818865466862917
1707380624.0612876,1900,0.006369147449731827
1707380670.593031,2000,0.006214312743395567
1707380717.722076,2100,0.0066560544073581696
1707380764.3204596,2200,0.006641714833676815
1707380810.9586964,2300,0.007449687458574772
1707380857.5644968,2400,0.0065800100564956665
1707380904.2078223,2500,0.008287950418889523
1707380951.3737037,2600,0.007660679519176483
1707380998.0394256,2700,0.006344207562506199
1707381044.5027294,2800,0.0064662154763937
1707381091.1542428,2900,0.006409246474504471
1707381137.7757437,3000,0.0069947391748428345
1707381185.1569512,3100,0.007257934659719467
1707381231.9420776,3200,0.007937571965157986
1707381278.7430332,3300,0.006413239985704422
1707381325.570743,3400,0.005889469292014837
1707381372.456515,3500,0.00707615539431572
1707381419.9812348,3600,0.005957049783319235
1707381466.9442828,3700,0.006492392159998417
1707381513.884165,3800,0.0061571658588945866
1707381560.8017316,3900,0.006348658353090286
1707381607.7311962,4000,0.006889539770781994
1707381655.2554095,4100,0.005106249358505011
1707381702.3008122,4200,0.007059050258249044
1707381749.7459152,4300,0.006140257231891155
1707381796.775578,4400,0.005996560677886009
1707381843.7912407,4500,0.0064284238032996655
1707381891.3870378,4600,0.007187980227172375
1707381938.3996277,4700,0.006734105758368969
1707381985.395097,4800,0.006606149487197399
1707382032.3970096,4900,0.006147850304841995
1707382079.42007,5000,0.007436056155711412
1707382127.0425332,5100,0.00584498792886734
1707382174.0988204,5200,0.006337870843708515
1707382221.1558459,5300,0.006929085589945316
1707382268.2181,5400,0.006947489455342293
1707382315.262634,5500,0.006642687134444714
1707382362.8634357,5600,0.005563174374401569
1707382410.228784,5700,0.006131548900157213
1707382457.3589509,5800,0.005652507767081261
1707382504.5250087,5900,0.00588320242241025
1707382551.68718,6000,0.006423457525670528
1707382599.4237976,6100,0.005854680668562651
1707382646.5843527,6200,0.006184334401041269
1707382693.731017,6300,0.006601976230740547
1707382740.895263,6400,0.006994616240262985
1707382788.0396242,6500,0.00588589534163475
1707382835.70782,6600,0.0061746626161038876
1707382882.8209372,6700,0.006312565412372351
1707382929.922089,6800,0.005598714575171471
1707382977.067109,6900,0.00564258499071002
1707383024.173273,7000,0.005885968916118145
1707383074.4572697,7100,0.005622030235826969
1707383121.683955,7200,0.005304186604917049
1707383168.9357102,7300,0.006696172058582306
1707383216.1671379,7400,0.005111251026391983
1707383263.3923802,7500,0.0052763186395168304
1707383311.1787639,7600,0.006590125150978565
1707383358.3357348,7700,0.005646674893796444
1707383405.5141006,7800,0.0047332304529845715
1707383452.711697,7900,0.005791876930743456
1707383499.9162745,8000,0.005698247812688351
1707383547.733646,8100,0.006183800287544727
1707383594.9500751,8200,0.005755167454481125
1707383642.165422,8300,0.005906016565859318
1707383689.363925,8400,0.00595901207998395
1707383736.9011786,8500,0.0055610681883990765
1707383784.6984937,8600,0.005039087031036615
1707383831.8888488,8700,0.00596300745382905
1707383879.0890515,8800,0.00602081511169672
1707383926.2953544,8900,0.006140504032373428
1707383973.47527,9000,0.005596109665930271
1707384021.253884,9100,0.005621626507490873
1707384068.5018632,9200,0.005413217004388571
1707384115.7067564,9300,0.006270700134336948
1707384162.9203358,9400,0.006138661876320839
1707384210.108127,9500,0.006350894924253225
1707384257.8458147,9600,0.006282547488808632
1707384305.015889,9700,0.005464381538331509
1707384352.220065,9800,0.005651458166539669
1707384399.504944,9900,0.005747920833528042
1707384446.7859402,10000,0.004834114108234644
1707384494.713629,10100,0.005206475965678692
1707384541.9762022,10200,0.005777508951723576
1707384589.209108,10300,0.007086636498570442
1707384636.2310007,10400,0.005521777551621199
1707384683.3282259,10500,0.005185806658118963
1707384731.1763422,10600,0.007048506755381823
1707384778.431056,10700,0.00569168059155345
1707384825.7498233,10800,0.006203344091773033
1707384873.0952306,10900,0.005717132240533829
1707384920.3817613,11000,0.006515788845717907
1707384968.2491693,11100,0.00520709715783596
1707385015.5252097,11200,0.0052012489177286625
1707385063.0849714,11300,0.005654224194586277
1707385110.3508286,11400,0.005057329777628183
1707385157.639724,11500,0.005006624851375818
1707385205.5637753,11600,0.005240256432443857
1707385252.8656414,11700,0.005067273508757353
1707385300.1671402,11800,0.004683949984610081
1707385347.4716072,11900,0.0050211213529109955
1707385394.7585557,12000,0.004137544427067041
1707385442.62957,12100,0.00551346130669117
1707385489.9239075,12200,0.005866187624633312
1707385537.1880107,12300,0.0054959203116595745
1707385584.4414442,12400,0.004798362962901592
1707385631.7435515,12500,0.004844547249376774
1707385679.6349459,12600,0.006499570794403553
1707385727.181311,12700,0.00537533313035965
1707385774.4960403,12800,0.005648198537528515
1707385821.7882822,12900,0.00559593178331852
1707385869.051554,13000,0.005001048091799021
1707385917.0106173,13100,0.005265505518764257
1707385964.2977579,13200,0.005049322731792927
1707386011.5807762,13300,0.00527586042881012
1707386058.8554516,13400,0.004461732693016529
1707386106.1163957,13500,0.005674188025295734
1707386153.9457872,13600,0.0052073136903345585
1707386201.1708767,13700,0.004587456583976746
1707386248.418252,13800,0.005486404523253441
1707386295.67771,13900,0.005109294317662716
1707386342.950051,14000,0.0051899254322052
1707386393.26612,14100,0.005381662864238024
1707386440.5127883,14200,0.004412506707012653
1707386487.7771902,14300,0.005676208529621363
1707386535.0699077,14400,0.00485819298774004
1707386582.274422,14500,0.005516604520380497
1707386630.11915,14600,0.005385511554777622
1707386677.363833,14700,0.005204800516366959
1707386724.6070411,14800,0.004696812946349382
1707386771.833167,14900,0.005341885611414909
1707386819.0401685,15000,0.005577987991273403
1707386866.8358383,15100,0.004050836432725191
1707386914.0297284,15200,0.004450096283107996
1707386961.22604,15300,0.0046865250915288925
1707387008.4323967,15400,0.006027900613844395
1707387055.8719487,15500,0.005609536077827215
1707387103.6827912,15600,0.004999558907002211
1707387150.9229443,15700,0.004367980174720287
1707387198.1610668,15800,0.004999951925128698
1707387245.3842635,15900,0.005104981828480959
1707387292.6270263,16000,0.006056066602468491
1707387340.493117,16100,0.0053830137476325035
1707387387.7043264,16200,0.005074476823210716
1707387434.916457,16300,0.0049477871507406235
1707387482.1084135,16400,0.005477944388985634
1707387529.356733,16500,0.0042634205892682076
1707387577.1742625,16600,0.005423602648079395
1707387624.4259748,16700,0.005456472281366587
1707387671.6813958,16800,0.0055935923010110855
1707387718.9872813,16900,0.005167357623577118
1707387766.260756,17000,0.004959761165082455
1707387814.1349273,17100,0.0052479952573776245
1707387861.4287267,17200,0.005583651829510927
1707387908.7267516,17300,0.004204357508569956
1707387955.9929621,17400,0.005687643773853779
1707388003.2386408,17500,0.005207903683185577
1707388051.0954604,17600,0.005331583321094513
1707388098.3754828,17700,0.004936908837407827
1707388145.6726303,17800,0.0052323173731565475
1707388192.9930387,17900,0.005744405556470156
1707388240.3178816,18000,0.004816069733351469
1707388288.1676712,18100,0.005592528264969587
1707388335.4835467,18200,0.004502321593463421
1707388382.7925959,18300,0.004806723445653915
1707388430.2052696,18400,0.0053272005170583725
1707388477.4817035,18500,0.004253838676959276
1707388525.386583,18600,0.00469482596963644
1707388572.6512249,18700,0.004980763886123896
1707388619.9126103,18800,0.005447182804346085
1707388667.1698873,18900,0.004952216055244207
1707388714.432569,19000,0.005168648902326822
1707388762.2386265,19100,0.0049633849412202835
1707388809.5048556,19200,0.004702355712652206
1707388856.7578592,19300,0.004489240702241659
1707388904.017261,19400,0.004187108017504215
1707388951.2730174,19500,0.004782155621796846
1707388999.1220257,19600,0.00469970004633069
1707389046.3983238,19700,0.004722200334072113
1707389093.8467543,19800,0.00474325567483902
